,ID,prediction
2,2019 X 9 X C3021 X AS27137,0
0,2019 X 7 X C3021 X AS27138,0
1,2019 X 8 X C3021 X AS27138,0
2,2019 X 9 X C3021 X AS27138,0
0,2019 X 7 X C3021 X AS27139,0
1,2019 X 8 X C3021 X AS27139,0
2,2019 X 9 X C3021 X AS27139,0
0,2019 X 7 X C3021 X AS42018,0
1,2019 X 8 X C3021 X AS42018,0
2,2019 X 9 X C3021 X AS42018,0
0,2019 X 7 X C3021 X AS46000,0
1,2019 X 8 X C3021 X AS46000,0
2,2019 X 9 X C3021 X AS46000,0
0,2019 X 7 X C3022 X AS17005,0
1,2019 X 8 X C3022 X AS17005,0
2,2019 X 9 X C3022 X AS17005,0
0,2019 X 7 X C3022 X AS21126,0
1,2019 X 8 X C3022 X AS21126,0
2,2019 X 9 X C3022 X AS21126,0
0,2019 X 7 X C3022 X AS27000,21
1,2019 X 8 X C3022 X AS27000,0
2,2019 X 9 X C3022 X AS27000,0
0,2019 X 7 X C3022 X AS27132,1
1,2019 X 8 X C3022 X AS27132,0
2,2019 X 9 X C3022 X AS27132,0
0,2019 X 7 X C3022 X AS27133,25
1,2019 X 8 X C3022 X AS27133,0
2,2019 X 9 X C3022 X AS27133,23
0,2019 X 7 X C3022 X AS27134,0
1,2019 X 8 X C3022 X AS27134,2
2,2019 X 9 X C3022 X AS27134,0
0,2019 X 7 X C3022 X AS27137,0
1,2019 X 8 X C3022 X AS27137,12
2,2019 X 9 X C3022 X AS27137,1
0,2019 X 7 X C3022 X AS27138,20
1,2019 X 8 X C3022 X AS27138,16
2,2019 X 9 X C3022 X AS27138,28
0,2019 X 7 X C3022 X AS27139,0
1,2019 X 8 X C3022 X AS27139,0
2,2019 X 9 X C3022 X AS27139,0
0,2019 X 7 X C3022 X AS42018,0
1,2019 X 8 X C3022 X AS42018,0
2,2019 X 9 X C3022 X AS42018,0
0,2019 X 7 X C3022 X AS46000,0
1,2019 X 8 X C3022 X AS46000,0
2,2019 X 9 X C3022 X AS46000,0
0,2019 X 7 X C3023 X AS17005,0
1,2019 X 8 X C3023 X AS17005,0
2,2019 X 9 X C3023 X AS17005,0
0,2019 X 7 X C3023 X AS21126,0
1,2019 X 8 X C3023 X AS21126,0
2,2019 X 9 X C3023 X AS21126,0
0,2019 X 7 X C3023 X AS27000,0
1,2019 X 8 X C3023 X AS27000,0
2,2019 X 9 X C3023 X AS27000,14
0,2019 X 7 X C3023 X AS27132,0
1,2019 X 8 X C3023 X AS27132,2
2,2019 X 9 X C3023 X AS27132,0
0,2019 X 7 X C3023 X AS27133,0
1,2019 X 8 X C3023 X AS27133,51
2,2019 X 9 X C3023 X AS27133,20
0,2019 X 7 X C3023 X AS27134,49
1,2019 X 8 X C3023 X AS27134,7
2,2019 X 9 X C3023 X AS27134,7
0,2019 X 7 X C3023 X AS27137,0
1,2019 X 8 X C3023 X AS27137,16
2,2019 X 9 X C3023 X AS27137,17
0,2019 X 7 X C3023 X AS27138,26
1,2019 X 8 X C3023 X AS27138,51
2,2019 X 9 X C3023 X AS27138,0
0,2019 X 7 X C3023 X AS27139,3
1,2019 X 8 X C3023 X AS27139,3
2,2019 X 9 X C3023 X AS27139,7
0,2019 X 7 X C3023 X AS42018,0
1,2019 X 8 X C3023 X AS42018,22
2,2019 X 9 X C3023 X AS42018,0
0,2019 X 7 X C3023 X AS46000,0
1,2019 X 8 X C3023 X AS46000,0
2,2019 X 9 X C3023 X AS46000,165
0,2019 X 7 X C3043 X AS17005,0
1,2019 X 8 X C3043 X AS17005,0
2,2019 X 9 X C3043 X AS17005,0
0,2019 X 7 X C3043 X AS21126,0
1,2019 X 8 X C3043 X AS21126,0
2,2019 X 9 X C3043 X AS21126,0
0,2019 X 7 X C3043 X AS27000,0
1,2019 X 8 X C3043 X AS27000,0
2,2019 X 9 X C3043 X AS27000,0
0,2019 X 7 X C3043 X AS27132,0
1,2019 X 8 X C3043 X AS27132,0
2,2019 X 9 X C3043 X AS27132,0
0,2019 X 7 X C3043 X AS27133,0
1,2019 X 8 X C3043 X AS27133,0
2,2019 X 9 X C3043 X AS27133,0
0,2019 X 7 X C3043 X AS27134,0
1,2019 X 8 X C3043 X AS27134,0
2,2019 X 9 X C3043 X AS27134,0
0,2019 X 7 X C3043 X AS27137,0
1,2019 X 8 X C3043 X AS27137,0
2,2019 X 9 X C3043 X AS27137,0
0,2019 X 7 X C3043 X AS27138,0
1,2019 X 8 X C3043 X AS27138,0
2,2019 X 9 X C3043 X AS27138,0
0,2019 X 7 X C3043 X AS27139,0
1,2019 X 8 X C3043 X AS27139,0
2,2019 X 9 X C3043 X AS27139,0
0,2019 X 7 X C3043 X AS42018,0
1,2019 X 8 X C3043 X AS42018,0
2,2019 X 9 X C3043 X AS42018,0
0,2019 X 7 X C3043 X AS46000,0
1,2019 X 8 X C3043 X AS46000,0
2,2019 X 9 X C3043 X AS46000,0
0,2019 X 7 X C4001 X AS17005,0
1,2019 X 8 X C4001 X AS17005,0
2,2019 X 9 X C4001 X AS17005,0
0,2019 X 7 X C4001 X AS21126,0
1,2019 X 8 X C4001 X AS21126,0
2,2019 X 9 X C4001 X AS21126,0
0,2019 X 7 X C4001 X AS27000,13
1,2019 X 8 X C4001 X AS27000,1
2,2019 X 9 X C4001 X AS27000,0
0,2019 X 7 X C4001 X AS27132,1
1,2019 X 8 X C4001 X AS27132,0
2,2019 X 9 X C4001 X AS27132,1
0,2019 X 7 X C4001 X AS27133,21
1,2019 X 8 X C4001 X AS27133,22
2,2019 X 9 X C4001 X AS27133,46
0,2019 X 7 X C4001 X AS27134,13
1,2019 X 8 X C4001 X AS27134,0
2,2019 X 9 X C4001 X AS27134,0
0,2019 X 7 X C4001 X AS27137,1
1,2019 X 8 X C4001 X AS27137,0
2,2019 X 9 X C4001 X AS27137,0
0,2019 X 7 X C4001 X AS27138,0
1,2019 X 8 X C4001 X AS27138,4
2,2019 X 9 X C4001 X AS27138,6
0,2019 X 7 X C4001 X AS27139,0
1,2019 X 8 X C4001 X AS27139,0
2,2019 X 9 X C4001 X AS27139,0
0,2019 X 7 X C4001 X AS42018,0
1,2019 X 8 X C4001 X AS42018,0
2,2019 X 9 X C4001 X AS42018,0
0,2019 X 7 X C4001 X AS46000,0
1,2019 X 8 X C4001 X AS46000,0
2,2019 X 9 X C4001 X AS46000,0
0,2019 X 7 X C4002 X AS17005,0
1,2019 X 8 X C4002 X AS17005,0
2,2019 X 9 X C4002 X AS17005,0
0,2019 X 7 X C4002 X AS21126,0
1,2019 X 8 X C4002 X AS21126,0
2,2019 X 9 X C4002 X AS21126,0
0,2019 X 7 X C4002 X AS27000,9
1,2019 X 8 X C4002 X AS27000,0
2,2019 X 9 X C4002 X AS27000,0
0,2019 X 7 X C4002 X AS27132,7
1,2019 X 8 X C4002 X AS27132,0
2,2019 X 9 X C4002 X AS27132,0
0,2019 X 7 X C4002 X AS27133,0
1,2019 X 8 X C4002 X AS27133,12
2,2019 X 9 X C4002 X AS27133,9
0,2019 X 7 X C4002 X AS27134,0
1,2019 X 8 X C4002 X AS27134,4
2,2019 X 9 X C4002 X AS27134,4
0,2019 X 7 X C4002 X AS27137,0
1,2019 X 8 X C4002 X AS27137,0
2,2019 X 9 X C4002 X AS27137,0
0,2019 X 7 X C4002 X AS27138,0
1,2019 X 8 X C4002 X AS27138,3
2,2019 X 9 X C4002 X AS27138,3
0,2019 X 7 X C4002 X AS27139,0
1,2019 X 8 X C4002 X AS27139,0
2,2019 X 9 X C4002 X AS27139,0
0,2019 X 7 X C4002 X AS42018,1
1,2019 X 8 X C4002 X AS42018,0
2,2019 X 9 X C4002 X AS42018,2
0,2019 X 7 X C4002 X AS46000,0
1,2019 X 8 X C4002 X AS46000,0
2,2019 X 9 X C4002 X AS46000,0
0,2019 X 7 X C4003 X AS17005,0
1,2019 X 8 X C4003 X AS17005,0
2,2019 X 9 X C4003 X AS17005,0
0,2019 X 7 X C4003 X AS21126,0
1,2019 X 8 X C4003 X AS21126,0
2,2019 X 9 X C4003 X AS21126,0
0,2019 X 7 X C4003 X AS27000,0
1,2019 X 8 X C4003 X AS27000,0
2,2019 X 9 X C4003 X AS27000,0
0,2019 X 7 X C4003 X AS27132,0
1,2019 X 8 X C4003 X AS27132,0
2,2019 X 9 X C4003 X AS27132,0
0,2019 X 7 X C4003 X AS27133,8
1,2019 X 8 X C4003 X AS27133,23
2,2019 X 9 X C4003 X AS27133,13
0,2019 X 7 X C4003 X AS27134,0
1,2019 X 8 X C4003 X AS27134,0
2,2019 X 9 X C4003 X AS27134,0
0,2019 X 7 X C4003 X AS27137,0
1,2019 X 8 X C4003 X AS27137,0
2,2019 X 9 X C4003 X AS27137,4
0,2019 X 7 X C4003 X AS27138,0
1,2019 X 8 X C4003 X AS27138,1
2,2019 X 9 X C4003 X AS27138,0
0,2019 X 7 X C4003 X AS27139,0
1,2019 X 8 X C4003 X AS27139,0
2,2019 X 9 X C4003 X AS27139,0
0,2019 X 7 X C4003 X AS42018,0
1,2019 X 8 X C4003 X AS42018,0
2,2019 X 9 X C4003 X AS42018,0
0,2019 X 7 X C4003 X AS46000,0
1,2019 X 8 X C4003 X AS46000,0
2,2019 X 9 X C4003 X AS46000,0
0,2019 X 7 X C4014 X AS17005,0
1,2019 X 8 X C4014 X AS17005,0
2,2019 X 9 X C4014 X AS17005,0
0,2019 X 7 X C4014 X AS21126,0
1,2019 X 8 X C4014 X AS21126,0
2,2019 X 9 X C4014 X AS21126,0
0,2019 X 7 X C4014 X AS27000,21
1,2019 X 8 X C4014 X AS27000,62
2,2019 X 9 X C4014 X AS27000,44
0,2019 X 7 X C4014 X AS27132,4
1,2019 X 8 X C4014 X AS27132,0
2,2019 X 9 X C4014 X AS27132,1
0,2019 X 7 X C4014 X AS27133,0
1,2019 X 8 X C4014 X AS27133,0
2,2019 X 9 X C4014 X AS27133,0
0,2019 X 7 X C4014 X AS27134,0
1,2019 X 8 X C4014 X AS27134,0
2,2019 X 9 X C4014 X AS27134,0
0,2019 X 7 X C4014 X AS27137,16
1,2019 X 8 X C4014 X AS27137,4
2,2019 X 9 X C4014 X AS27137,16
0,2019 X 7 X C4014 X AS27138,0
1,2019 X 8 X C4014 X AS27138,0
2,2019 X 9 X C4014 X AS27138,0
0,2019 X 7 X C4014 X AS27139,0
1,2019 X 8 X C4014 X AS27139,0
2,2019 X 9 X C4014 X AS27139,0
0,2019 X 7 X C4014 X AS42018,0
1,2019 X 8 X C4014 X AS42018,0
2,2019 X 9 X C4014 X AS42018,0
0,2019 X 7 X C4014 X AS46000,0
1,2019 X 8 X C4014 X AS46000,0
2,2019 X 9 X C4014 X AS46000,0
0,2019 X 7 X C4015 X AS17005,0
1,2019 X 8 X C4015 X AS17005,0
2,2019 X 9 X C4015 X AS17005,0
0,2019 X 7 X C4015 X AS21126,0
1,2019 X 8 X C4015 X AS21126,0
2,2019 X 9 X C4015 X AS21126,0
0,2019 X 7 X C4015 X AS27000,8
1,2019 X 8 X C4015 X AS27000,15
2,2019 X 9 X C4015 X AS27000,26
0,2019 X 7 X C4015 X AS27132,0
1,2019 X 8 X C4015 X AS27132,14
2,2019 X 9 X C4015 X AS27132,1
0,2019 X 7 X C4015 X AS27133,80
1,2019 X 8 X C4015 X AS27133,10
2,2019 X 9 X C4015 X AS27133,79
0,2019 X 7 X C4015 X AS27134,102
1,2019 X 8 X C4015 X AS27134,198
2,2019 X 9 X C4015 X AS27134,41
0,2019 X 7 X C4015 X AS27137,13
1,2019 X 8 X C4015 X AS27137,40
2,2019 X 9 X C4015 X AS27137,11
0,2019 X 7 X C4015 X AS27138,15
1,2019 X 8 X C4015 X AS27138,19
2,2019 X 9 X C4015 X AS27138,9
0,2019 X 7 X C4015 X AS27139,0
1,2019 X 8 X C4015 X AS27139,0
2,2019 X 9 X C4015 X AS27139,0
0,2019 X 7 X C4015 X AS42018,0
1,2019 X 8 X C4015 X AS42018,0
2,2019 X 9 X C4015 X AS42018,0
0,2019 X 7 X C4015 X AS46000,0
1,2019 X 8 X C4015 X AS46000,0
2,2019 X 9 X C4015 X AS46000,0
0,2019 X 7 X C4016 X AS17005,0
1,2019 X 8 X C4016 X AS17005,0
2,2019 X 9 X C4016 X AS17005,0
0,2019 X 7 X C4016 X AS21126,0
1,2019 X 8 X C4016 X AS21126,0
2,2019 X 9 X C4016 X AS21126,0
0,2019 X 7 X C4016 X AS27000,42
1,2019 X 8 X C4016 X AS27000,0
2,2019 X 9 X C4016 X AS27000,0
0,2019 X 7 X C4016 X AS27132,0
1,2019 X 8 X C4016 X AS27132,0
2,2019 X 9 X C4016 X AS27132,2
0,2019 X 7 X C4016 X AS27133,26
1,2019 X 8 X C4016 X AS27133,0
2,2019 X 9 X C4016 X AS27133,111
0,2019 X 7 X C4016 X AS27134,0
1,2019 X 8 X C4016 X AS27134,22
2,2019 X 9 X C4016 X AS27134,33
0,2019 X 7 X C4016 X AS27137,0
1,2019 X 8 X C4016 X AS27137,0
2,2019 X 9 X C4016 X AS27137,0
0,2019 X 7 X C4016 X AS27138,1
1,2019 X 8 X C4016 X AS27138,0
2,2019 X 9 X C4016 X AS27138,12
0,2019 X 7 X C4016 X AS27139,0
1,2019 X 8 X C4016 X AS27139,0
2,2019 X 9 X C4016 X AS27139,0
0,2019 X 7 X C4016 X AS42018,0
1,2019 X 8 X C4016 X AS42018,0
2,2019 X 9 X C4016 X AS42018,0
0,2019 X 7 X C4016 X AS46000,0
1,2019 X 8 X C4016 X AS46000,0
2,2019 X 9 X C4016 X AS46000,0
0,2019 X 7 X C4017 X AS17005,0
1,2019 X 8 X C4017 X AS17005,0
2,2019 X 9 X C4017 X AS17005,0
0,2019 X 7 X C4017 X AS21126,0
1,2019 X 8 X C4017 X AS21126,0
2,2019 X 9 X C4017 X AS21126,0
0,2019 X 7 X C4017 X AS27000,0
1,2019 X 8 X C4017 X AS27000,0
2,2019 X 9 X C4017 X AS27000,15
0,2019 X 7 X C4017 X AS27132,0
1,2019 X 8 X C4017 X AS27132,2
2,2019 X 9 X C4017 X AS27132,20
0,2019 X 7 X C4017 X AS27133,0
1,2019 X 8 X C4017 X AS27133,0
2,2019 X 9 X C4017 X AS27133,0
0,2019 X 7 X C4017 X AS27134,0
1,2019 X 8 X C4017 X AS27134,1
2,2019 X 9 X C4017 X AS27134,2
0,2019 X 7 X C4017 X AS27137,0
1,2019 X 8 X C4017 X AS27137,0
2,2019 X 9 X C4017 X AS27137,1
0,2019 X 7 X C4017 X AS27138,0
1,2019 X 8 X C4017 X AS27138,0
2,2019 X 9 X C4017 X AS27138,1
0,2019 X 7 X C4017 X AS27139,0
1,2019 X 8 X C4017 X AS27139,29
2,2019 X 9 X C4017 X AS27139,26
0,2019 X 7 X C4017 X AS42018,0
1,2019 X 8 X C4017 X AS42018,0
2,2019 X 9 X C4017 X AS42018,0
0,2019 X 7 X C4017 X AS46000,0
1,2019 X 8 X C4017 X AS46000,0
2,2019 X 9 X C4017 X AS46000,1
0,2019 X 7 X C4018 X AS17005,0
1,2019 X 8 X C4018 X AS17005,0
2,2019 X 9 X C4018 X AS17005,0
0,2019 X 7 X C4018 X AS21126,0
1,2019 X 8 X C4018 X AS21126,0
2,2019 X 9 X C4018 X AS21126,0
0,2019 X 7 X C4018 X AS27000,0
1,2019 X 8 X C4018 X AS27000,41
2,2019 X 9 X C4018 X AS27000,0
0,2019 X 7 X C4018 X AS27132,0
1,2019 X 8 X C4018 X AS27132,0
2,2019 X 9 X C4018 X AS27132,1
0,2019 X 7 X C4018 X AS27133,36
1,2019 X 8 X C4018 X AS27133,48
2,2019 X 9 X C4018 X AS27133,73
0,2019 X 7 X C4018 X AS27134,0
1,2019 X 8 X C4018 X AS27134,89
2,2019 X 9 X C4018 X AS27134,12
0,2019 X 7 X C4018 X AS27137,0
1,2019 X 8 X C4018 X AS27137,0
2,2019 X 9 X C4018 X AS27137,0
0,2019 X 7 X C4018 X AS27138,0
1,2019 X 8 X C4018 X AS27138,0
2,2019 X 9 X C4018 X AS27138,13
0,2019 X 7 X C4018 X AS27139,1
1,2019 X 8 X C4018 X AS27139,1
2,2019 X 9 X C4018 X AS27139,0
0,2019 X 7 X C4018 X AS42018,0
1,2019 X 8 X C4018 X AS42018,0
2,2019 X 9 X C4018 X AS42018,0
0,2019 X 7 X C4018 X AS46000,0
1,2019 X 8 X C4018 X AS46000,0
2,2019 X 9 X C4018 X AS46000,0
0,2019 X 7 X C4019 X AS17005,0
1,2019 X 8 X C4019 X AS17005,0
2,2019 X 9 X C4019 X AS17005,0
0,2019 X 7 X C4019 X AS21126,0
1,2019 X 8 X C4019 X AS21126,0
2,2019 X 9 X C4019 X AS21126,0
0,2019 X 7 X C4019 X AS27000,69
1,2019 X 8 X C4019 X AS27000,42
2,2019 X 9 X C4019 X AS27000,248
0,2019 X 7 X C4019 X AS27132,0
1,2019 X 8 X C4019 X AS27132,0
2,2019 X 9 X C4019 X AS27132,15
0,2019 X 7 X C4019 X AS27133,51
1,2019 X 8 X C4019 X AS27133,0
2,2019 X 9 X C4019 X AS27133,4
0,2019 X 7 X C4019 X AS27134,49
1,2019 X 8 X C4019 X AS27134,58
2,2019 X 9 X C4019 X AS27134,13
0,2019 X 7 X C4019 X AS27137,6
1,2019 X 8 X C4019 X AS27137,8
2,2019 X 9 X C4019 X AS27137,13
0,2019 X 7 X C4019 X AS27138,4
1,2019 X 8 X C4019 X AS27138,24
2,2019 X 9 X C4019 X AS27138,25
0,2019 X 7 X C4019 X AS27139,0
1,2019 X 8 X C4019 X AS27139,0
2,2019 X 9 X C4019 X AS27139,0
0,2019 X 7 X C4019 X AS42018,0
1,2019 X 8 X C4019 X AS42018,0
2,2019 X 9 X C4019 X AS42018,0
0,2019 X 7 X C4019 X AS46000,0
1,2019 X 8 X C4019 X AS46000,0
2,2019 X 9 X C4019 X AS46000,0
0,2019 X 7 X C4020 X AS17005,0
1,2019 X 8 X C4020 X AS17005,0
2,2019 X 9 X C4020 X AS17005,0
0,2019 X 7 X C4020 X AS21126,0
1,2019 X 8 X C4020 X AS21126,0
2,2019 X 9 X C4020 X AS21126,0
0,2019 X 7 X C4020 X AS27000,0
1,2019 X 8 X C4020 X AS27000,4
2,2019 X 9 X C4020 X AS27000,10
0,2019 X 7 X C4020 X AS27132,0
1,2019 X 8 X C4020 X AS27132,0
2,2019 X 9 X C4020 X AS27132,0
0,2019 X 7 X C4020 X AS27133,0
1,2019 X 8 X C4020 X AS27133,6
2,2019 X 9 X C4020 X AS27133,27
0,2019 X 7 X C4020 X AS27134,1
1,2019 X 8 X C4020 X AS27134,6
2,2019 X 9 X C4020 X AS27134,0
0,2019 X 7 X C4020 X AS27137,0
1,2019 X 8 X C4020 X AS27137,0
2,2019 X 9 X C4020 X AS27137,0
0,2019 X 7 X C4020 X AS27138,0
1,2019 X 8 X C4020 X AS27138,0
2,2019 X 9 X C4020 X AS27138,0
0,2019 X 7 X C4020 X AS27139,0
1,2019 X 8 X C4020 X AS27139,0
2,2019 X 9 X C4020 X AS27139,0
0,2019 X 7 X C4020 X AS42018,0
1,2019 X 8 X C4020 X AS42018,0
2,2019 X 9 X C4020 X AS42018,0
0,2019 X 7 X C4020 X AS46000,0
1,2019 X 8 X C4020 X AS46000,0
2,2019 X 9 X C4020 X AS46000,0
0,2019 X 7 X C4021 X AS17005,0
1,2019 X 8 X C4021 X AS17005,10
2,2019 X 9 X C4021 X AS17005,2
0,2019 X 7 X C4021 X AS21126,0
1,2019 X 8 X C4021 X AS21126,0
2,2019 X 9 X C4021 X AS21126,0
0,2019 X 7 X C4021 X AS27000,17
1,2019 X 8 X C4021 X AS27000,2
2,2019 X 9 X C4021 X AS27000,25
0,2019 X 7 X C4021 X AS27132,10
1,2019 X 8 X C4021 X AS27132,0
2,2019 X 9 X C4021 X AS27132,2
0,2019 X 7 X C4021 X AS27133,0
1,2019 X 8 X C4021 X AS27133,0
2,2019 X 9 X C4021 X AS27133,1
0,2019 X 7 X C4021 X AS27134,73
1,2019 X 8 X C4021 X AS27134,0
2,2019 X 9 X C4021 X AS27134,26
0,2019 X 7 X C4021 X AS27137,0
1,2019 X 8 X C4021 X AS27137,0
2,2019 X 9 X C4021 X AS27137,0
0,2019 X 7 X C4021 X AS27138,0
1,2019 X 8 X C4021 X AS27138,0
2,2019 X 9 X C4021 X AS27138,0
0,2019 X 7 X C4021 X AS27139,0
1,2019 X 8 X C4021 X AS27139,0
2,2019 X 9 X C4021 X AS27139,0
0,2019 X 7 X C4021 X AS42018,0
1,2019 X 8 X C4021 X AS42018,0
2,2019 X 9 X C4021 X AS42018,0
0,2019 X 7 X C4021 X AS46000,13
1,2019 X 8 X C4021 X AS46000,0
2,2019 X 9 X C4021 X AS46000,0
0,2019 X 7 X C4022 X AS17005,0
1,2019 X 8 X C4022 X AS17005,0
2,2019 X 9 X C4022 X AS17005,0
0,2019 X 7 X C4022 X AS21126,0
1,2019 X 8 X C4022 X AS21126,0
2,2019 X 9 X C4022 X AS21126,0
0,2019 X 7 X C4022 X AS27000,6
1,2019 X 8 X C4022 X AS27000,3
2,2019 X 9 X C4022 X AS27000,4
0,2019 X 7 X C4022 X AS27132,1
1,2019 X 8 X C4022 X AS27132,0
2,2019 X 9 X C4022 X AS27132,0
0,2019 X 7 X C4022 X AS27133,32
1,2019 X 8 X C4022 X AS27133,0
2,2019 X 9 X C4022 X AS27133,13
0,2019 X 7 X C4022 X AS27134,0
1,2019 X 8 X C4022 X AS27134,0
2,2019 X 9 X C4022 X AS27134,15
0,2019 X 7 X C4022 X AS27137,2
1,2019 X 8 X C4022 X AS27137,0
2,2019 X 9 X C4022 X AS27137,1
0,2019 X 7 X C4022 X AS27138,10
1,2019 X 8 X C4022 X AS27138,3
2,2019 X 9 X C4022 X AS27138,13
0,2019 X 7 X C4022 X AS27139,0
1,2019 X 8 X C4022 X AS27139,0
2,2019 X 9 X C4022 X AS27139,7
0,2019 X 7 X C4022 X AS42018,0
1,2019 X 8 X C4022 X AS42018,0
2,2019 X 9 X C4022 X AS42018,0
0,2019 X 7 X C4022 X AS46000,0
1,2019 X 8 X C4022 X AS46000,0
2,2019 X 9 X C4022 X AS46000,0
0,2019 X 7 X C4023 X AS17005,0
1,2019 X 8 X C4023 X AS17005,0
2,2019 X 9 X C4023 X AS17005,0
0,2019 X 7 X C4023 X AS21126,0
1,2019 X 8 X C4023 X AS21126,0
2,2019 X 9 X C4023 X AS21126,0
0,2019 X 7 X C4023 X AS27000,0
1,2019 X 8 X C4023 X AS27000,17
2,2019 X 9 X C4023 X AS27000,8
0,2019 X 7 X C4023 X AS27132,0
1,2019 X 8 X C4023 X AS27132,0
2,2019 X 9 X C4023 X AS27132,0
0,2019 X 7 X C4023 X AS27133,6
1,2019 X 8 X C4023 X AS27133,39
2,2019 X 9 X C4023 X AS27133,30
0,2019 X 7 X C4023 X AS27134,0
1,2019 X 8 X C4023 X AS27134,0
2,2019 X 9 X C4023 X AS27134,0
0,2019 X 7 X C4023 X AS27137,0
1,2019 X 8 X C4023 X AS27137,0
2,2019 X 9 X C4023 X AS27137,0
0,2019 X 7 X C4023 X AS27138,0
1,2019 X 8 X C4023 X AS27138,0
2,2019 X 9 X C4023 X AS27138,0
0,2019 X 7 X C4023 X AS27139,0
1,2019 X 8 X C4023 X AS27139,0
2,2019 X 9 X C4023 X AS27139,0
0,2019 X 7 X C4023 X AS42018,0
1,2019 X 8 X C4023 X AS42018,0
2,2019 X 9 X C4023 X AS42018,0
0,2019 X 7 X C4023 X AS46000,0
1,2019 X 8 X C4023 X AS46000,0
2,2019 X 9 X C4023 X AS46000,0
0,2019 X 7 X C4024 X AS17005,0
1,2019 X 8 X C4024 X AS17005,0
2,2019 X 9 X C4024 X AS17005,0
0,2019 X 7 X C4024 X AS21126,0
1,2019 X 8 X C4024 X AS21126,0
2,2019 X 9 X C4024 X AS21126,0
0,2019 X 7 X C4024 X AS27000,0
1,2019 X 8 X C4024 X AS27000,11
2,2019 X 9 X C4024 X AS27000,19
0,2019 X 7 X C4024 X AS27132,0
1,2019 X 8 X C4024 X AS27132,0
2,2019 X 9 X C4024 X AS27132,0
0,2019 X 7 X C4024 X AS27133,0
1,2019 X 8 X C4024 X AS27133,0
2,2019 X 9 X C4024 X AS27133,11
0,2019 X 7 X C4024 X AS27134,0
1,2019 X 8 X C4024 X AS27134,0
2,2019 X 9 X C4024 X AS27134,0
0,2019 X 7 X C4024 X AS27137,2
1,2019 X 8 X C4024 X AS27137,0
2,2019 X 9 X C4024 X AS27137,1
0,2019 X 7 X C4024 X AS27138,0
1,2019 X 8 X C4024 X AS27138,0
2,2019 X 9 X C4024 X AS27138,0
0,2019 X 7 X C4024 X AS27139,0
1,2019 X 8 X C4024 X AS27139,0
2,2019 X 9 X C4024 X AS27139,0
0,2019 X 7 X C4024 X AS42018,0
1,2019 X 8 X C4024 X AS42018,0
2,2019 X 9 X C4024 X AS42018,0
0,2019 X 7 X C4024 X AS46000,0
1,2019 X 8 X C4024 X AS46000,0
2,2019 X 9 X C4024 X AS46000,0
0,2019 X 7 X C4025 X AS17005,0
1,2019 X 8 X C4025 X AS17005,0
2,2019 X 9 X C4025 X AS17005,0
0,2019 X 7 X C4025 X AS21126,0
1,2019 X 8 X C4025 X AS21126,0
2,2019 X 9 X C4025 X AS21126,0
0,2019 X 7 X C4025 X AS27000,49
1,2019 X 8 X C4025 X AS27000,0
2,2019 X 9 X C4025 X AS27000,11
0,2019 X 7 X C4025 X AS27132,0
1,2019 X 8 X C4025 X AS27132,5
2,2019 X 9 X C4025 X AS27132,0
0,2019 X 7 X C4025 X AS27133,31
1,2019 X 8 X C4025 X AS27133,11
2,2019 X 9 X C4025 X AS27133,17
0,2019 X 7 X C4025 X AS27134,0
1,2019 X 8 X C4025 X AS27134,8
2,2019 X 9 X C4025 X AS27134,0
0,2019 X 7 X C4025 X AS27137,11
1,2019 X 8 X C4025 X AS27137,10
2,2019 X 9 X C4025 X AS27137,1
0,2019 X 7 X C4025 X AS27138,5
1,2019 X 8 X C4025 X AS27138,4
2,2019 X 9 X C4025 X AS27138,1
0,2019 X 7 X C4025 X AS27139,0
1,2019 X 8 X C4025 X AS27139,0
2,2019 X 9 X C4025 X AS27139,0
0,2019 X 7 X C4025 X AS42018,0
1,2019 X 8 X C4025 X AS42018,0
2,2019 X 9 X C4025 X AS42018,0
0,2019 X 7 X C4025 X AS46000,0
1,2019 X 8 X C4025 X AS46000,0
2,2019 X 9 X C4025 X AS46000,0
0,2019 X 7 X C4026 X AS17005,0
1,2019 X 8 X C4026 X AS17005,0
2,2019 X 9 X C4026 X AS17005,0
0,2019 X 7 X C4026 X AS21126,0
1,2019 X 8 X C4026 X AS21126,0
2,2019 X 9 X C4026 X AS21126,0
0,2019 X 7 X C4026 X AS27000,24
1,2019 X 8 X C4026 X AS27000,0
2,2019 X 9 X C4026 X AS27000,0
0,2019 X 7 X C4026 X AS27132,29
1,2019 X 8 X C4026 X AS27132,0
2,2019 X 9 X C4026 X AS27132,5
0,2019 X 7 X C4026 X AS27133,5
1,2019 X 8 X C4026 X AS27133,22
2,2019 X 9 X C4026 X AS27133,30
0,2019 X 7 X C4026 X AS27134,0
1,2019 X 8 X C4026 X AS27134,0
2,2019 X 9 X C4026 X AS27134,0
0,2019 X 7 X C4026 X AS27137,0
1,2019 X 8 X C4026 X AS27137,0
2,2019 X 9 X C4026 X AS27137,13
0,2019 X 7 X C4026 X AS27138,14
1,2019 X 8 X C4026 X AS27138,1
2,2019 X 9 X C4026 X AS27138,0
0,2019 X 7 X C4026 X AS27139,3
1,2019 X 8 X C4026 X AS27139,0
2,2019 X 9 X C4026 X AS27139,0
0,2019 X 7 X C4026 X AS42018,0
1,2019 X 8 X C4026 X AS42018,0
